Time,Vrms_1,Vrms_2,Vrms_3,Irms_1,Irms_2,Irms_3,Irradiance,Pac,Q,THDv_1,THDv_2,THDv_3,THDi_1,THDi_2,THDi_3,Vdc,Ipv,Vpv,Temp,Pdc,ScenarioID,ProfileName,TempSetpoint
0.466666666666667,14336.1396671874,14336.7523050974,14335.9176049254,3.86322554541457,3.94998516236163,3.89822730862317,200,149606.209465748,8265.10906258969,0.000672119998704231,0.000684043839234414,0.00067537011600795,0.0370129227093382,0.0359179932243509,0.0525152910104362,515.112615271418,304.133254991618,515.112615271418,15,156662.876369742,1,DeepDip_Recover,15
0.483333333333333,14334.9285824511,14335.4007413856,14334.8783634681,3.23666216383439,3.32668828374572,3.31696745787113,200,125219.833386689,4044.42859623201,0.000652345505902012,0.000679995870132871,0.00066265283225168,0.0499276060791731,0.0367929608943266,0.0600079404233331,514.793341440476,253.15932848549,514.793341440476,15,130324.736627872,1,DeepDip_Recover,15
0.5,14333.6413616829,14333.903423028,14333.2488370153,2.63971326594986,2.72021354937737,2.69650149859247,200,98877.5831762487,6155.94088801131,0.000719354503607151,0.000721767373047595,0.000689316057042591,0.0572827082714425,0.050323376852018,0.0735652689049846,514.531734672544,202.015940270118,514.531734672544,15,103943.612178689,1,DeepDip_Recover,15
0.516666666666667,14332.3125076031,14332.793420489,14332.0623477254,2.0611913617251,2.14471634731785,2.12404322447851,200,71823.3186657036,5465.92202478055,0.000680859041572708,0.000701301510122703,0.00070128539510044,0.0779469297923567,0.0575280576951362,0.0954349530923271,512.647244729421,151.211764845755,512.647244729421,15,77518.2946188496,1,DeepDip_Recover,15
0.533333333333333,14330.6557016515,14330.9880707524,14330.4730572576,1.40563444973445,1.48984124066611,1.49354527584854,200,45978.1556299057,1692.36157551905,0.000668033648130538,0.000677196969380211,0.000678885676796413,0.101305275613909,0.0773038684565411,0.122323531490432,512.623373337971,99.7836194444756,512.623373337971,15,51151.4156034994,1,DeepDip_Recover,15
0.55,14330.4187331839,14330.1707391547,14329.9678933861,1.04390198872844,1.02890092363051,1.03542658652669,200,43034.7161673598,7810.74742573739,0.000689412596752576,0.000667948978608943,0.000679307073070581,0.0909542399318251,0.0980108918972542,0.0904748807031844,518.273229104721,98.3776951506213,518.273229104721,15,50986.5257375923,1,DeepDip_Recover,15
0.566666666666667,14330.8940280073,14330.908364431,14331.1066770505,1.17056745550827,1.1421824174435,1.17253369687698,200,50273.7808805472,1309.94264606569,0.00066607501019877,0.000654980576938735,0.000673031327669386,0.0710505793605323,0.0714746355203531,0.0762733034684597,517.209270554325,98.6723809245964,517.209270554325,15,51034.270161869,1,DeepDip_Recover,15
0.583333333333333,14330.7299125819,14330.5332308978,14330.6635907247,1.21480813342924,1.20185662352124,1.21109507365798,200,54488.5901822814,3720.3855800567,0.000697917741954293,0.000658144801707432,0.000670292259128903,0.0715264745357214,0.0647427488269826,0.0663055882061709,513.828664217264,99.5152752081537,513.828664217264,15,51133.800929419,1,DeepDip_Recover,15
0.6,14330.5189525947,14330.5009287117,14330.3372201276,1.19090725750201,1.18291145171015,1.18970599855666,200,50456.199198686,3497.06497717567,0.000649693377325822,0.000692377954613726,0.000676982818924092,0.0652143102612416,0.0737394462485216,0.0699053901360831,511.663920402076,99.9857462736574,511.663920402076,15,51159.0989227068,1,DeepDip_Recover,15
0.616666666666667,14330.4000087158,14330.4224152417,14330.3124146542,1.1555900183285,1.15505640694243,1.16053797785436,200,47920.1688013482,2448.67784359893,0.000668298139093897,0.000659594989263594,0.000651307293034222,0.0674318576859328,0.0681889050106712,0.0661953501575428,511.085972618744,100.103452568578,511.085972618744,15,51161.470418506,1,DeepDip_Recover,15
0.633333333333333,14330.4968421196,14330.462440633,14330.3536616841,1.1407671369811,1.12261093023365,1.12723607693354,200,48229.7072738944,3117.37705706985,0.000658347402484726,0.000658417826492568,0.000673423490511034,0.0682285553079555,0.0687400452092797,0.0719169444131851,511.872886658779,99.942683165015,511.872886658779,15,51157.9497321,1,DeepDip_Recover,15
0.65,14330.6545973021,14330.6247278043,14330.6095485842,1.16668596702798,1.15887575411242,1.1615210900084,200,48911.964042012,3732.04927455884,0.00066522334012508,0.000653437011924805,0.000669036650038824,0.0665687433812983,0.0643901146551234,0.0672193929787734,510.998712922579,100.120893834662,510.998712922579,15,51161.6478861707,1,DeepDip_Recover,15
0.666666666666667,14330.6819764546,14330.5688252704,14330.5924945318,1.14171308549583,1.13836377346149,1.15714451562658,200,47668.4382256428,3071.22703446834,0.000646686307848115,0.000644222776193227,0.000652606450745939,0.0622182951074447,0.0632647778873934,0.0647445455819027,510.984759734797,100.123864607963,510.984759734797,15,51161.7689004193,1,DeepDip_Recover,15
0.683333333333333,14330.5896090447,14330.4420857775,14330.5346720381,1.12442765646377,1.12286699446238,1.13566051320732,200,47820.4054472399,3511.3737552903,0.000646121079941094,0.000664249381211149,0.000665092184052772,0.0667486338501771,0.070063366580527,0.0680385394514591,511.885694912161,99.9400660397885,511.885694912161,15,51157.8901543444,1,DeepDip_Recover,15
0.7,14330.641927975,14330.721876657,14330.8269372503,1.15637406137093,1.16972793251955,1.15849519989811,200,49113.5717925025,3459.05743433352,0.00066357241078169,0.000668418353391825,0.000658437208344481,0.0663479663492763,0.066786069501103,0.0672016432648522,511.047226699419,100.111098949133,511.047226699419,15,51161.4994797855,1,DeepDip_Recover,15
0.716666666666667,14330.3702262701,14330.5163142161,14330.3576902271,1.14379020900674,1.15341799285535,1.14153389732072,200,45191.3388933662,3051.05176183957,0.000652187306073298,0.000646161929173999,0.000660507512244618,0.064276575486035,0.0624203107630349,0.0682835338895606,511.043742030716,100.112052674562,511.043742030716,15,51161.6380211844,1,DeepDip_Recover,15
