Time,Irradiance,PV_Voltage,PV_Current,PV_Power,SOC,Vdc,Va,Vb,Vc,Ia,Ib,Ic,Vrms,Irms,Vpeak,Ipeak,ActivePower,ReactivePower,ApparentPower,PowerFactor
4,800,50.3057677716279,300.237028760498,15103.6542452692,19.9988530188009,489.079377745105,0.00398140105333963,-132.532662224951,132.547412395153,-3.9878571788895e-07,-6.61403109648344,6.61403149576817,108.218487491641,5.40033393943571,132.547412395153,6.61403149576817,1753.24790951808,0.104401602652757,1753.24791262651,0.999999998227045
4.1,800,48.9459319164904,301.029409201811,14734.1649676532,19.9988508559904,493.604559387427,0.00419160336231654,-132.545646870321,132.533751906123,-1.17790684806426e-07,-6.61402779287686,6.61402791120661,108.218211523685,5.40033112735283,132.545646870321,6.61402791120661,1753.24252650868,0.0879255940489852,1753.24252871343,0.999999998742475
4.2,800,40.0098113161701,305.453290691922,12221.128526487,19.9988486931897,504.382442679954,0.00133915522654957,-132.550814980246,132.528261267539,-6.72412717515718e-08,-6.61400966193818,6.61400972975593,108.218080110362,5.40031630288195,132.550814980246,6.61400972975593,1753.23558046818,0.149705471769747,1753.23558685971,0.999999996354435
4.3,800,77.1247233383056,242.139170813603,18674.9165583658,19.9988465303968,506.343689103676,0.000617067933897365,-132.538512614758,132.541094231948,-3.34424672121525e-07,-6.61402870883197,6.6140290438265,108.218296337719,5.40033196368007,132.541094231948,6.6140290438265,1753.24417421034,0.0180022026765687,1753.24417430277,0.999999999947285
4.4,800,52.011054583298,299.195798525777,15561.4890082176,19.9988443676138,492.817810692934,0.00361174998763421,-132.531862314276,132.548214953223,-4.16365930519463e-07,-6.61403540546523,6.61403582234745,108.218488606493,5.40033746488874,132.548214953223,6.61403582234745,1753.24907158618,0.113280847154098,1753.24907524583,0.999999997912648
4.5,800,58.6289032953529,294.35454077711,17257.6839057692,19.9988422048314,493.728059328439,0.00456257513868161,-132.543296570119,132.536232327532,-1.59398919550181e-07,-6.61402959223724,6.61402975221212,108.218264579921,5.40033261352598,132.543296570119,6.61402975221212,1753.24386962711,0.0633157600681925,1753.24387077039,0.999999999347908
4.6,800,45.3443616305557,302.962184303647,13737.6268454477,19.9988400420567,506.564354023825,0.00183732468697351,-132.551290152299,132.527868299565,-4.78113250018513e-08,-6.61399922282219,6.6139992711552,108.218113703208,5.40030777142482,132.551290152299,6.6139992711552,1753.23335439237,0.155869823119954,1753.23336132111,0.999999996048021
4.7,800,50.7901851741329,299.959528264727,15234.999985311,19.9988378792837,503.59295397467,0.00034432731286776,-132.540880712332,132.538705673889,-2.91692545366894e-07,-6.61402651626077,6.61402680837961,108.218287982868,5.40033015594926,132.540880712332,6.61402680837961,1753.24345199486,0.0147917256191807,1753.24345205726,0.99999999996441
4.8,800,49.0325716310724,300.984123297765,14758.0255854132,19.9988357165238,498.789292429409,0.00303877407171886,-132.531175067478,132.548763667903,-4.44579355588823e-07,-6.61402782315324,6.61402826830047,108.218432077427,5.40033128549608,132.548763667903,6.61402826830047,1753.24614915793,0.119716087026162,1753.24615324519,0.999999997668748
4.9,800,51.8553094172353,299.296863157066,15520.1314466176,19.9988335537758,495.603929352688,0.00463582490982859,-132.540641805143,132.538979771759,-2.13966598393232e-07,-6.61403029918478,6.61403051362647,108.218302380803,5.40033321298221,132.540641805143,6.61403051362647,1753.24467722696,0.0447794480809785,1753.24467779881,0.999999999673831
